------------------------------------------------query1-----------------------------------------------

 zuzelvp         | shawnkono
 Borthwick       | brianp
 kevinrose       | sarahcuda
 ariannahuff     | aplusk
 phyllers        | wolever
 karaswisher     | andrewrsorkin
 stevenjayl      | paulg
 om              | RonConway
 parislemon      | longreads
 bingfish        | TechCrunch
 McAndrew        | pkedrosky
 dickc           | pschiller
 adinscannell    | adamgoucher
 gideonyu        | TechCrunch
 zittrain        | johnbattelle
 peterpham       | bhorowitz
 adamlashinsky   | KatieS
 johnbattelle    | davemorin
 naval           | davemorin
 foundersatwork  | brianp
 geoff_yang      | SteveCase
 naval           | pud
 JasonHirschhorn | HowardStern
 Caterina        | m2jr
 pgries          | bwinton
 AlecJRoss       | McAndrew
 ericries        | drewhouston
 mkapor          | McAndrew
 jeffbalogh      | avibryant
 bijan           | iamwill
 ericschmidt     | om
 btaylor         | finkd
 MarcBodnick     | eladgil
 bgarlinghouse   | dickc
 biz             | NickKristof
 alexia          | markoff
 waltmossberg    | erhanerdogan
 stevenjayl      | johndoerr
 jhuber          | johndoerr
 bgurley         | geoff_yang
 jharjono        | avibryant
 McAndrew        | vkhosla
 erickschonfeld  | katiecouric
 randizuckerberg | Chad_Hurley
 gvanrossum      | jhuber
 timoreilly      | ariannahuff
 naval           | jack
 peterfenton     | m2jr
 naval           | m2jr
 McAndrew        | btaylor
 brianp          | ginab
 bgurley         | JasonHirschhorn
 nikesharora     | parislemon
 rabois          | garrytan
 bgarlinghouse   | Borthwick
 erickschonfeld  | Scobleizer
 shawnfanning    | aplusk
 paultoo         | TechCrunch
 jharjono        | shazow
 LilaFontes      | andrewtrusty
 bgarlinghouse   | quixotic
 satishd         | davemorin
 bijan           | pschiller
 drewhouston     | ericschmidt
 erickschonfeld  | edyson
 cshirky         | randizuckerberg
 asenkut         | Harjeet
 pgries          | hyfen
 mmccue          | biz
 marissamayer    | kevinrose
 dannyrimer      | asenkut
 m2jr            | pkedrosky
 drscan          | adamgoucher
 erickschonfeld  | naval
 markpinc        | peterpham
 Bill_Gross      | TechCrunch
 marissamayer    | stevenjayl
 isaacezer       | markpinc
 spolsky         | asmartbear
 nikesharora     | RonConway
 sarahcuda       | mcuban
 ericries        | paulg
 om              | JVascellaro
 sarahcuda       | rabois
 peterfenton     | RonConway
 peterfenton     | ericries
 nickbilton      | om
 katiecouric     | jack
 asenkut         | paulg
 hotdogsladies   | SteveMartinToGo
 stop            | parislemon
 TEDchris        | erhanerdogan
 zephoria        | Borthwick
 karaswisher     | BradStone
 paulg           | brianp
 karaswisher     | gideonyu
 davemcclure     | foundersatwork
 dickc           | SteveMartinToGo
 gvwilson        | asmartbear
 erickschonfeld  | zittrain
 paultoo         | brianp
 AlecJRoss       | SarahKSilverman
 bgurley         | RonConwayFacts
 Harjeet         | tristanwalker
 sarahcuda       | joshk
 ericries        | waltmossberg
 biz             | jack
 jeff            | msuster
 sacca           | NickKristof
 karaswisher     | Borthwick
 markpinc        | JVascellaro
 drscan          | lmds
 mmccue          | nicknotned
 MarcBodnick     | drewhouston
 waltmossberg    | mcuban
 shazow          | foundersatwork
 TechCrunch      | alexia
 Oprah           | jimmyfallon
 shawnfanning    | cshirky
 hblodget        | ariannahuff
 zuzelvp         | jrrmzz
 dickc           | instagram
 pkedrosky       | Bill_Gross
 brianp          | shervin
 marissamayer    | QueenRania
 fosslc          | asmartbear
 SteveCase       | adamdangelo
 nikesharora     | mattcutts
 karaswisher     | pkedrosky
 davidhornik     | TEDchris
 peterfenton     | MarcBodnick
 TechCrunch      | Dropbox
 ginab           | gideonyu
 elatable        | carr2n
 davidhornik     | cshirky
 pkedrosky       | cdixon
 waltmossberg    | ericschmidt
 dickc           | RonConwayFacts
 alexia          | andrewrsorkin
 davidhornik     | pkedrosky
 pchelinn        | wolever
 davidhornik     | quixotic
 Joseph_Y        | lance_
 vkhosla         | erickschonfeld
 spolsky         | kevinrose
 brianp          | alexia
 asenkut         | pkedrosky
 pchelinn        | swcarpentry
 bgurley         | SteveMartinToGo
 mattcohler      | TechCrunch
 mattcohler      | elatable
 cdixon          | RonConwayFacts
 mattcohler      | erhanerdogan
 davemorin       | Scobleizer
 sacca           | kevin
 msuster         | pud
 joelcrocker     | shazow
 mmccue          | JBoorstin
 btaylor         | joshu
 bijan           | tristanwalker
 shawnfanning    | TEDchris
 aran_donohue    | hyfen
 drewhouston     | marissamayer
 ericries        | foundersatwork
 spolsky         | alexia
 drscan          | bwinton
 ioerror         | amac
 fredwilson      | dannyrimer
 bgarlinghouse   | mattcohler
 markpinc        | Scobleizer
 paultoo         | ericschmidt
 cssu            | torontoist
 sarahcuda       | ericschmidt
 mattcohler      | Joi
 aran_donohue    | bwinton
 bijan           | nickbilton
 Harjeet         | mcuban
 markpinc        | sacca
 aplusk          | SteveMartinToGo
 Harjeet         | joshk
 markpinc        | edyson
 johndoerr       | ginab
 shazow          | paulg
 pierre          | AlecJRoss
 alexia          | codinghorror
 markpinc        | Caterina
 AlecJRoss       | NickKristof
 markpinc        | johnbattelle
 johndoerr       | davemcclure
 mike_conley     | plagal
 drscan          | adinscannell
 mkapor          | ericries
 bingfish        | cdixon
 TEDchris        | ericschmidt
 pud             | paulg
 mcuban          | fredwilson
 markpinc        | mkapor
 ccheever        | johndoerr
 edyson          | dens
 gideonyu        | cdixon
 lmds            | adinscannell
 parislemon      | drewhouston
 jobias          | notch
 RonConway       | aplusk
 bgarlinghouse   | TEDchris
 bgurley         | Bill_Gross
 peterpham       | Benchmark
 shazow          | andrewmason
 peterpham       | pierre
 ericschmidt     | nikesharora
 phyllers        | isaacezer
 johndoerr       | davidhornik
 vkhosla         | om
 parislemon      | mattcohler
 adamlashinsky   | m2jr
 pierre          | KatieS
 JasonHirschhorn | geoff_yang
 stevenjayl      | btaylor
 peterfenton     | dens
 cdixon          | geoff_yang
 yorchopolis     | swcarpentry
 adamlashinsky   | jack
 btaylor         | markpinc
 lizblankenship  | shazow
 mkapor          | m2jr
 mmccue          | adambain
 mattcohler      | joshk
 randizuckerberg | brianp
 mattcutts       | cshirky
 ccheever        | timoreilly
 irvingreid      | adinscannell
 marissamayer    | asenkut
 quixotic        | bgurley
 AlecJRoss       | jack
 TEDchris        | nytimes
 RonConwayFacts  | Bill_Gross
 mkapor          | ycombinator
 spolsky         | fredwilson
 parislemon      | andrewmason
 RonConwayFacts  | paultoo
 garrytan        | waltmossberg
 aplusk          | Bill_Gross
 cdixon          | JasonHirschhorn
 satishd         | Caterina
 Benchmark       | ev
 naval           | bhorowitz
 sacca           | dens
 geoff_yang      | RonConwayFacts
 irvingreid      | hyfen
 cjmuise         | gvwilson
 shawnfanning    | mattcohler
 Chad_Hurley     | stop
 pgries          | lmds
 adamdangelo     | paulg
 m2jr            | paulg
 bgarlinghouse   | sarahcuda
 mattcohler      | mcuban
 geoff_yang      | markpinc
 hyfen           | timoreilly
 karaswisher     | johnbattelle
 om              | eladgil
 nicknotned      | longreads
 sarahcuda       | shervin
 Caterina        | dannyrimer
 jeff            | bgurley
 JBoorstin       | aplusk
 fosslc          | spolsky
 eladgil         | davemcclure
 hblodget        | jeff
 MarcBodnick     | peterpham
 nikesharora     | dannyrimer
 karaswisher     | KatieS
 timoreilly      | ericschmidt
 bhorowitz       | SarahKSilverman
 pkedrosky       | om
 ginab           | ev
 cshirky         | markpinc
 adamdangelo     | stevebmicrosoft
 Bill_Gross      | shervin
 gvwilson        | HeatherLeson
 ginab           | Caterina
 pud             | stevebmicrosoft
 SteveCase       | amac
 shawnfanning    | ev
 markoff         | Chad_Hurley
 om              | paulg
 gvwilson        | spolsky
 davidhornik     | davemorin
 mattcohler      | ccheever
 mlevchin        | vkhosla
 randizuckerberg | ccheever
 mmccue          | bgurley
 shazow          | adinscannell
 btaylor         | bgurley
 paultoo         | asenkut
 paultoo         | davidhornik
 yorchopolis     | jharjono
 kevin           | jack
 waltmossberg    | carr2n
 SteveCase       | iamwill
 ginab           | KatieS
 flaps           | neilernst
 lessig          | Joi
 QueenRania      | algore
 randizuckerberg | fredwilson
 vkhosla         | RonConwayFacts
 dickc           | Gladwell
 johndoerr       | Chad_Hurley
 JBoorstin       | quixotic
 mattcutts       | JVascellaro
 paulg           | davemcclure
 HeatherLeson    | fosslc
 quixotic        | Gladwell
 lessig          | SteveCase
 geoff_yang      | joshu
 BradStone       | adambain
 mkapor          | vkhosla
 ycombinator     | sacca
 karenreid       | lhawthorn
 nikesharora     | timoreilly
 hblodget        | nickbilton
 zuzelvp         | jonpipitone
 bingfish        | markpinc
 jddimarco       | wolever
 joelcrocker     | codinghorror
 johndoerr       | ericschmidt
 kevinrose       | shawnfanning
 quixotic        | joshu
 om              | andrewmason
 peterfenton     | timoreilly
 pchelinn        | mike_conley
 marissamayer    | nickbilton
 sarahcuda       | davemcclure
 marissamayer    | nytimes
 nickbilton      | instagram
 jharjono        | rtulk
 ariannahuff     | SarahKSilverman
 RonConwayFacts  | kn0thing
 mattcohler      | kevinrose
 joshu           | foundersatwork
 markpinc        | mattcohler
 jhuber          | zephoria
 brianp          | pschiller
 spolsky         | marissamayer
 joshu           | gideonyu
 bhorowitz       | dens
 drewhouston     | alexia
 Chad_Hurley     | HowardStern
 om              | drewhouston
 Borthwick       | Gladwell
 jhuber          | jack
 ycombinator     | ev
 kevinrose       | ycombinator
 Joi             | nickbilton
 jeff            | cdixon
 shawnfanning    | mkapor
 parislemon      | stevebmicrosoft
 Harjeet         | fredwilson
 peterpham       | bingfish
 pierre          | sarahcuda
 avibryant       | Caterina
 nytimes         | SteveMartinToGo
 mlevchin        | BillGates
 alexia          | zephoria
 VevWong         | summersoulTO
 ev              | dannyrimer
 JBoorstin       | dickc
 KatieS          | markoff
 paulg           | garrytan
 adamlashinsky   | vkhosla
 sarahcuda       | fredwilson
 Harjeet         | garrytan
 bhorowitz       | karaswisher
 paultoo         | fredwilson
 johndoerr       | SteveCase
 TEDchris        | stevenjayl
 paultoo         | ccheever
 adamlashinsky   | timoreilly
 karenreid       | shazow
 Chad_Hurley     | JasonHirschhorn
 marissamayer    | brianp
 erickschonfeld  | paulg
 pkedrosky       | msuster
 mmccue          | Oprah
 ccheever        | karaswisher
 jharjono        | remarkk
 peterpham       | paulg
 cjmuise         | torontoist
 marissamayer    | rabois
 MarcBodnick     | naval
 stevenjayl      | McAndrew
 ericschmidt     | JasonHirschhorn
 satishd         | quixotic
 sacca           | mmccue
 bgarlinghouse   | JVascellaro
 drewhouston     | shervin
 jeff            | Bill_Gross
 m2jr            | davemorin
 Borthwick       | nicknotned
 RonConwayFacts  | adambain
 nickbilton      | RonConwayFacts
 bingfish        | biz
 marissamayer    | lessig
 adamlashinsky   | johndoerr
 sarahcuda       | ariannahuff
 zuzelvp         | fosslc
 joshu           | eladgil
 markoff         | elatable
 JasonHirschhorn | nikesharora
 Caterina        | mmccue
 satishd         | gideonyu
 naval           | btaylor
 BradStone       | nikesharora
 RonConwayFacts  | satishd
 johndoerr       | joshk
 bgarlinghouse   | pierre
 mike_conley     | codinghorror
 peterfenton     | mmccue
 adamlashinsky   | hblodget
 stevenjayl      | dens
 mmccue          | HowardStern
 davidhornik     | mlevchin
 nikesharora     | vkhosla
 m2jr            | Benchmark
 QueenRania      | NickKristof
 marissamayer    | SteveCase
 bgarlinghouse   | peterpham
 RonConway       | ev
 jeff            | SteveMartinToGo
 shawnfanning    | davemorin
 hblodget        | marissamayer
 marissamayer    | Joi
 lmds            | aplusk
 johndoerr       | TechCrunch
 andrewtrusty    | hyfen
 TEDchris        | QueenRania
 UCOSP           | lance_
 mattcutts       | stevebmicrosoft
 sacca           | longreads
 markpinc        | quixotic
 joelcrocker     | gvanrossum
 Joi             | amac
 karaswisher     | davemorin
 cssu            | fosslc
 mattcohler      | adamdangelo
 peterpham       | drewhouston
 elatable        | rabois
 pschiller       | jimmyfallon
 erickschonfeld  | mattcohler
 mmccue          | instagram
 flaps           | plagal
 paultoo         | Dropbox
 Borthwick       | kn0thing
 mcuban          | ericschmidt
 Bill_Gross      | alexia
 davidhornik     | Scobleizer
 McAndrew        | NickKristof
 mattcohler      | ginab
 johnbattelle    | longreads
 randizuckerberg | ginab
 bgurley         | Gladwell
 Harjeet         | shervin
 jeffbalogh      | longreads
 paultoo         | jhuber
 geoff_yang      | biz
 erickschonfeld  | andrewmason
 codinghorror    | hotdogsladies
 QueenRania      | jack
 marissamayer    | amac
 elatable        | SteveCase
 pierre          | aplusk
 markpinc        | dickc
 andrewtrusty    | bwinton
 ginab           | JVascellaro
 NickKristof     | KatieS
 fredwilson      | RonConway
 foundersatwork  | kn0thing
 torontoist      | bwinton
 sarahcuda       | alexia
 joelcrocker     | cssu
 asenkut         | johnbattelle
 rabois          | tristanwalker
 drewhouston     | garrytan
 mmccue          | SteveMartinToGo
 fosslc          | ericschmidt
 gvanrossum      | marissamayer
 nikesharora     | BillGates
 biz             | vkhosla
 karaswisher     | zephoria
 johndoerr       | Bill_Gross
 om              | mmccue
 om              | btaylor
 drewhouston     | markpinc
 phyllers        | jeffbalogh
 karaswisher     | parislemon
 mmccue          | rabois
 alexia          | mkapor
 adamlashinsky   | mattcohler
 kn0thing        | aplusk
 amac            | SteveMartinToGo
 davemorin       | mmccue
 mmccue          | joshk
 marissamayer    | Oprah
 nikesharora     | aplusk
 kevinrose       | mlevchin
 ginab           | jack
 waltmossberg    | adamlashinsky
 vkhosla         | rabois
 alexia          | zittrain
 SarahKSilverman | katiecouric
 shawnfanning    | m2jr
 elatable        | randizuckerberg
 hblodget        | Bill_Gross
 ericschmidt     | Chad_Hurley
 phyllers        | mike_conley
 sarahcuda       | nicknotned
 gvwilson        | yorchopolis
 karenreid       | adamgoucher
 markoff         | ioerror
 jeff            | rabois
 karaswisher     | m2jr
 vkhosla         | SteveCase
 Benchmark       | andrewrsorkin
 shazow          | ycombinator
 Harjeet         | joshu
 kevin           | ev
 mlevchin        | eladgil
 shawnfanning    | pud
 stevenjayl      | AlecJRoss
 flaps           | lizblankenship
 pschiller       | SteveMartinToGo
 stevenjayl      | johnbattelle
 sarahcuda       | finkd
 edyson          | cshirky
 JVascellaro     | BillGates
 garrytan        | zephoria
 paulg           | kn0thing
 paultoo         | finkd
 stevenjayl      | edyson
 peterfenton     | Borthwick
 om              | BillGates
 mattcutts       | McAndrew
 drscan          | codinghorror
 bgarlinghouse   | karaswisher
 isaacezer       | nytimes
 jaygoldman      | vkhosla
 naval           | cshirky
 adamlashinsky   | sarahcuda
 BillGates       | nytimes
 peterfenton     | cshirky
 KatieS          | gideonyu
 stevenjayl      | KatieS
 joshk           | geoff_yang
 jrrmzz          | lmds
 naval           | pkedrosky
 karaswisher     | mattcutts
 garrytan        | shawnfanning
 naval           | quixotic
 bingfish        | fredwilson
 adamlashinsky   | paulg
 waltmossberg    | biz
 paultoo         | peterfenton
 pchelinn        | Joseph_Y
 McAndrew        | JVascellaro
 nickbilton      | ericschmidt
 adamlashinsky   | TEDchris
 btaylor         | elatable
 alexia          | KatieS
 parislemon      | MarcBodnick
 JVascellaro     | andrewrsorkin
 peterfenton     | BradStone
 pschiller       | instagram
 RonConwayFacts  | adamdangelo
 elatable        | bijan
 peterpham       | johndoerr
 bgurley         | davemcclure
 mattcohler      | joshu
 mkapor          | sarahcuda
 marissamayer    | randizuckerberg
 sacca           | foundersatwork
 nickbilton      | Chad_Hurley
 geoff_yang      | jhuber
 UCOSP           | timoreilly
 karenreid       | lmds
 btaylor         | amac
 spolsky         | cdixon
 SteveMartinToGo | Gladwell
 spolsky         | hotdogsladies
 m2jr            | ycombinator
 vkhosla         | TechCrunch
 irvingreid      | remarkk
 m2jr            | bgarlinghouse
 cdixon          | ccheever
 quixotic        | kevinrose
 shawnfanning    | ericries
 jeff            | marissamayer
 adamdangelo     | jack
 peterfenton     | waltmossberg
 drewhouston     | msuster
 zittrain        | cshirky
 bijan           | adambain
 jharjono        | paulg
 adamlashinsky   | Borthwick
 karenreid       | bwinton
 fredwilson      | KatieS
 brianp          | HowardStern
 Chad_Hurley     | pschiller
 pkedrosky       | shervin
 quixotic        | shervin
 eladgil         | erickschonfeld
 adamdangelo     | bhorowitz
 randizuckerberg | nicknotned
 fredwilson      | Caterina
 peterfenton     | paulg
 stevenjayl      | JVascellaro
 cdixon          | adamdangelo
 naval           | paulg
 ericschmidt     | TechCrunch
 ericschmidt     | elatable
 jddimarco       | gvwilson
 AlecJRoss       | quixotic
 joshu           | vkhosla
 asmartbear      | ericries
 codinghorror    | spolsky
 Borthwick       | carr2n
 quixotic        | asenkut
 jhuber          | Benchmark
 karenreid       | adinscannell
 jddimarco       | spolsky
 mkapor          | Borthwick
 dannyrimer      | SteveMartinToGo
 nickbilton      | lessig
 BradStone       | ginab
 bingfish        | adamdangelo
 TEDchris        | erickschonfeld
 naval           | eladgil
 hblodget        | bgurley
 Harjeet         | kn0thing
 adamlashinsky   | gideonyu
 bijan           | markpinc
 Caterina        | TEDchris
 andrewrsorkin   | erhanerdogan
 TEDchris        | Gladwell
 Bill_Gross      | adambain
 sarahcuda       | satishd
 adinscannell    | drewhouston
 BillGates       | SteveCase
 karenreid       | hyfen
 RonConway       | jack
 drewhouston     | kn0thing
 markpinc        | markoff
 JBoorstin       | andrewrsorkin
 paulg           | joshu
 flaps           | lmds
 mattcohler      | biz
 pkedrosky       | davemcclure
 drewhouston     | peterfenton
 jack            | SarahKSilverman
 ericries        | ycombinator
 gvwilson        | wolever
 hblodget        | JasonHirschhorn
 cshirky         | ginab
 davidhornik     | pud
 mattcohler      | stop
 sarahcuda       | erickschonfeld
 VevWong         | hyfen
 garrytan        | kevin
 hyfen           | paulg
 edyson          | mattcohler
 satishd         | dannyrimer
 biz             | paulg
 BradStone       | davidhornik
 amac            | RonConwayFacts
 gideonyu        | shervin
 biz             | TEDchris
 naval           | Harjeet
 BradStone       | shervin
 iamwill         | RonConwayFacts
 drscan          | rtulk
 RonConwayFacts  | stevenjayl
 btaylor         | Chad_Hurley
 gideonyu        | davidhornik
 VevWong         | bwinton
 pud             | kevin
 mattcohler      | peterfenton
 gideonyu        | asenkut
 drscan          | timoreilly
 fosslc          | ioerror
 mlevchin        | dickc
 drewhouston     | biz
 QueenRania      | ev
 johndoerr       | cdixon
 mlevchin        | bingfish
 avibryant       | SarahKSilverman
 cjmuise         | jeffbalogh
 JVascellaro     | timoreilly
 QueenRania      | katiecouric
 peterpham       | BillGates
 karaswisher     | dens
 mlevchin        | gideonyu
 andrewtrusty    | shazow
 jonpipitone     | HeatherLeson
 Harjeet         | msuster
 RonConwayFacts  | alexia
 MarcBodnick     | RonConway
 MarcBodnick     | ericries
 ariannahuff     | katiecouric
 BillGates       | TechCrunch
 rtulk           | yorchopolis
(1774 rows)


------------------------------------------------query2-----------------------------------------------

      name      |  username   
----------------+-------------
 Jorge Aranda   | yorchopolis
 karenreid      | karenreid
 jddimarco      | jddimarco
 Alan Rosenthal | flaps
 David Wolever  | wolever
 Irving Reid    | irvingreid
 Paul Gries     | pgries
 Veronica Wong  | VevWong
(8 rows)


------------------------------------------------query3-----------------------------------------------


    username     |         name         |            location            | pop 
-----------------+----------------------+--------------------------------+-----
 SteveMartinToGo | Steve Martin         | A plane, probably.             |  24
 paulg           | Paul Graham          |                                |  21
 jack            | Jack Dorsey          | NYC & San Francisco            |  17
 shervin         | Shervin Pishevar     | iPhone: 38.918396,-77.193481   |  16
 TechCrunch      | TechCrunch           | Silicon Valley                 |  14
 BillGates       | Bill Gates           | Seattle, WA                    |  14
 HowardStern     | Howard Stern         |                                |  14
 wolever         | David Wolever        | Waterloo, Ontario              |  14
 SteveCase       | Steve Case           | Washington DC                  |  12
 bwinton         | bwinton              | Toronto, ON (43.700895,-79.380 |  12
 andrewmason     | Andrew Mason         | Chicago, IL                    |  11
 davemcclure     | Dave McClure         | Silicon Valley, CA             |  11
 instagram       | Instagram            |                                |  11
 algore          | Al Gore              | Nashville, TN                  |  10
 jimmyfallon     | jimmy fallon         | New York, New York             |  10
 KatieS          | Katie Jacobs Stanton | San Francisco, California      |  10
 msuster         | Mark Suster          | Los Angeles                    |  10
 longreads       | Longreads            | New York                       |  10
 Chad_Hurley     | Chad Hurley          | CA, USA                        |   9
 Gladwell        | Gladwell             | New York                       |   9
 timoreilly      | Tim O'Reilly         | Sebastopol, CA                 |   9
 davemorin       | Dave Morin           | San Francisco                  |   9
 Scobleizer      | Robert Scoble        | Half Moon Bay, California, USA |   9
 aplusk          | ashton kutcher       | Los Angeles, California        |   9
 stevebmicrosoft | steve b              |                                |   8
 NickKristof     | Nicholas Kristof     | Everywhere                     |   8
 adambain        | adam bain            | Hermosa Beach...soon SF        |   8
 pschiller       | Philip Schiller      | Silicon Valley, CA             |   8
 dens            | Dennis Crowley       | nyc                            |   8
 Bill_Gross      | Bill Gross           | Pasadena, CA                   |   8
 finkd           | Mark Zuckerberg      |                                |   8
 andrewrsorkin   | Andrew Ross Sorkin   | New York, New York             |   8
 nytimes         | The New York Times   | New York, NY                   |   8
 mcuban          | Mark Cuban           |                                |   8
 cshirky         | Clay Shirky          | New York City                  |   8
 nicknotned      | Nick Denton          | 10012                          |   8
 ycombinator     | Y Combinator         | Mountain View                  |   7
 erhanerdogan    | Erhan Erdogan        | istanbul                       |   7
 hyfen           | Andrew Louis         | Toronto                        |   7
 RonConway       | Ron Conway           |                                |   7
 brianp          | brian pokorny        | San Francisco                  |   6
 katiecouric     | Katie Couric         | New York, NY                   |   6
 Joi             | Joi Ito              | Dubai                          |   6
 Oprah           | Oprah Winfrey        | Chicago, IL                    |   6
 neilernst       | Neil Ernst           | Toronto                        |   6
 adamgoucher     | adamgoucher          | Toronto                        |   6
 Dropbox         | Dropbox              | sf, ca                         |   6
 torontoist      | Torontoist           | Toronto                        |   6
 Caterina        | Caterina             | 37.775201,-122.432742          |   6
 hotdogsladies   | Merlin Mann          | San Francisco, Calif.          |   5
 plagal          | Michalis Famelis     | Toronto, ON                    |   5
 carr2n          | david carr           | ÜT: 40.790571,-74.053328       |   5
 swcarpentry     | Software Carpentry   | Science                        |   5
 zittrain        | Jonathan Zittrain    | Cambridge, MA, USA             |   5
 kn0thing        | Alexis Ohanian       | Brooklyn, NY                   |   5
 foundersatwork  | Jessica Livingston   |                                |   5
 iamwill         | will.i.am            |                                |   5
 pierre          | Pierre Omidyar       | Honolulu, HI                   |   5
 ev              | Evan Williams        | San Francisco, CA, US          |   5
 codinghorror    | Jeff Atwood          | Bay Area, CA                   |   5
 ioerror         | Jacob Appelbaum      | The Village; Be Seeing You!    |   4
 cdixon          | chris dixon          | nyc                            |   4
 adinscannell    | Adin Scannell        | Toronto                        |   4
 zephoria        | danah boyd           | Boston, MA                     |   4
 notch           | Markus Persson       | Stockholm, Sweden              |   4
 dickc           | dick costolo         | San Francisco                  |   4
 RonConwayFacts  | Ron Conway Facts     | invested in your company       |   4
 SarahKSilverman | Sarah Silverman      | Tehran, Iran                   |   4
 lhawthorn       | Leslie Hawthorn      | Portland, OR                   |   4
 yorchopolis     | Jorge Aranda         | Toronto                        |   3
 ginab           | Gina Bianchini       | Palo Alto, CA                  |   3
 dannyrimer      | danny rimer          | London                         |   3
 joshk           | Josh Kopelman        | Philly                         |   3
 HeatherLeson    | HeatherLeson         | Toronto                        |   3
 amac            | A Macgillivray       |                                |   3
 waltmossberg    | Walt Mossberg        | Washington, DC                 |   2
 jaygoldman      | Jay Goldman          | Toronto                        |   2
 biz             | Biz Stone            | San Francisco, CA              |   2
 johnbattelle    | John Battelle        | Marin, California              |   2
 jobias          | James Leung          | Edmonton, Canada               |   2
 ericschmidt     | Eric Schmidt         | Mountain View, CA              |   2
 ariannahuff     | Arianna Huffington   |                                |   2
 Benchmark       | Benchmark Capital    | Menlo Park, CA                 |   2
 adamdangelo     | Adam D'Angelo        | Palo Alto, CA                  |   2
 lmds            | Laurie               | Toronto                        |   2
 tristanwalker   | tristan walker       | 37.447939,-122.166053          |   2
 isaacezer       | isaacezer            | Tokyo                          |   1
 stop            | Doug Bowman          | San Francisco, CA              |   1
 avibryant       | Avi Bryant           | San Francisco                  |   1
 asmartbear      | Jason Cohen          | Austin, TX                     |   1
 cssu            | CSSU                 | Toronto, Canada                |   1
 ccheever        | Charlie Cheever      | Palo Alto, CA                  |   1
 mattcutts       | Matt Cutts           | Bay Area, California           |   1
 remarkk         | Mark Kuznicki        | Toronto, Canada                |   1
 shazow          | Andrey Petrov        | Palo Alto, CA                  |   1
 jeffbalogh      | Jeff Balogh          | San Francisco                  |   1
 joshu           | joshua schachter     |                                |   0
 alexia          | Alexia Tsotsis       | iPhone: 34.008553,-118.489311  |   0
 jhuber          | Jeff Huber           | Mountain View, CA              |   0
 shawnkono       | Shawn Konopinsky     | iPhone: 42.932803,-78.766818   |   0
 jrrmzz          | Jason                | Toronto                        |   0
 nickbilton      | Nick Bilton          | Brooklyn, NY                   |   0
 vkhosla         | Vinod Khosla         |                                |  -1
 pkedrosky       | Paul Kedrosky        | La Jolla CA                    |  -1
 jonpipitone     | Jon Pipitone         |                                |  -1
 lance_          | lance underscore     | Toronto                        |  -1
 LilaFontes      | LilaFontes           | North America                  |  -2
 Joseph_Y        | Joseph Yeung         |                                |  -2
 kevin           | Kevin S.             | San Francisco, CA.             |  -2
 rabois          | Keith Rabois         | SF, CA                         |  -2
 kevinrose       | Kevin Rose           | San Francisco, CA              |  -2
 JVascellaro     | Jessica Vascellaro   | New York                       |  -2
 TEDchris        | Chris Anderson       | New York City                  |  -2
 m2jr            | Mike Maples          | California                     |  -2
 AlecJRoss       | Alec Ross            | Everywhere                     |  -2
 garrytan        | Garry Tan            | San Francisco, CA              |  -2
 JasonHirschhorn | Jason Hirschhorn     | New York                       |  -3
 pud             | Philip Kaplan        | San Francisco, CA              |  -3
 lessig          | Lessig               | Brookline, MA                  |  -3
 summersoulTO    | Jeremy Chan          | Toronto                        |  -3
 eladgil         | Elad                 | San Francisco CA               |  -4
 gideonyu        | Gideon Yu            | Silicon Valley (via Nashville) |  -4
 Borthwick       | John Borthwick       | New York                       |  -4
 markoff         | John Markoff         | San Francisco, CA              |  -4
 fosslc          | Andrew Ross          | Ottawa, Ontario, Canada        |  -4
 rtulk           | Rory Tulk            | Toronto                        |  -4
 andrewtrusty    | andrewtrusty         | Toronto                        |  -5
 edyson          | Esther Dyson         | in @davos in snow & parties    |  -5
 drewhouston     | Drew Houston         | San Francisco, CA              |  -5
 asenkut         | asenkut              | Palo Alto                      |  -5
 dianelynnhorton | dianelynnhorton      | Toronto                        |  -5
 irvingreid      | Irving Reid          | Toronto                        |  -5
 sacca           | Chris Sacca          | San Francisco and Truckee, CA  |  -5
 UCOSP           | UCOSP                | Canada                         |  -5
 QueenRania      | Rania Al Abdullah    | Amman, Jordan                  |  -5
 lizblankenship  | lizblankenship       |                                |  -6
 flaps           | Alan Rosenthal       | southern Ontario               |  -6
 quixotic        | Reid Hoffman         | Palo Alto, CA                  |  -6
 parislemon      | MG Siegler           | San Francisco                  |  -6
 mike_conley     | Mike Conley          | Toronto                        |  -6
 om              | Om Malik             | ÜT: 37.795917,-122.39966       |  -6
 elatable        | Bradley Horowitz     | Magic: 37.4319, -122.1467      |  -6
 BradStone       | Brad Stone           | San Francisco                  |  -6
 gvanrossum      | Guido van Rossum     | San Francisco Bay Area         |  -6
 bhorowitz       | bhorowitz            |                                |  -6
 VevWong         | Veronica Wong        | Toronto, Ontario               |  -7
 shawnfanning    | shawnfanning         | San Francisco                  |  -8
 bgurley         | Bill Gurley          | Sand Hill Road                 |  -8
 spolsky         | Joel Spolsky         | New York, NY                   |  -9
 gvwilson        | Greg Wilson          | Toronto, Ontario               |  -9
 McAndrew        | Andrew McLaughlin    | Washington, DC                 |  -9
 pgries          | Paul Gries           |                                |  -9
